Start Time,Stop Time,Start Station ID,Start Station Name,End Station ID,End Station Name,Bike ID,User Type,Birth Year,Age,Age Groups,Trip Duration,Trip_Duration_in_min,Month,Season,Temperature,Weekday
2017-02-06 05:29:00,2017-02-06 05:40:00,3207,Oakland Ave,3185,City Hall,24405,Subscriber,1984,37,35-44,668,11,2,Winter,13,Monday
2017-02-06 05:38:00,2017-02-06 05:48:00,3190,Garfield Ave Station,3186,Grove St PATH,24607,Subscriber,1986,35,35-44,575,10,2,Winter,13,Monday
2017-02-06 06:16:00,2017-02-06 06:19:00,3279,Dixon Mills,3186,Grove St PATH,24701,Subscriber,1982,39,35-44,160,3,2,Winter,13,Monday
2017-02-06 06:24:00,2017-02-06 06:28:00,3203,Hamilton Park,3186,Grove St PATH,24631,Subscriber,1978,43,35-44,220,4,2,Winter,13,Monday
2017-02-06 06:28:00,2017-02-06 06:34:00,3193,Lincoln Park,3189,West Side Light Rail,24518,Subscriber,1991,30,25-34,340,6,2,Winter,13,Monday
2017-02-06 06:43:00,2017-02-06 06:46:00,3213,Van Vorst Park,3186,Grove St PATH,26271,Subscriber,1975,46,45-54,167,3,2,Winter,13,Monday
2017-02-06 06:43:00,2017-02-06 06:45:00,3213,Van Vorst Park,3186,Grove St PATH,24716,Subscriber,1977,44,35-44,135,2,2,Winter,13,Monday
2017-02-06 06:44:00,2017-02-06 06:48:00,3267,Morris Canal,3183,Exchange Place,26235,Subscriber,1990,31,25-34,213,4,2,Winter,13,Monday
2017-02-06 07:05:00,2017-02-06 07:08:00,3209,Brunswick St,3186,Grove St PATH,26195,Subscriber,1989,32,25-34,181,3,2,Winter,13,Monday
2017-02-06 07:10:00,2017-02-06 07:12:00,3213,Van Vorst Park,3185,City Hall,26269,Subscriber,1989,32,25-34,135,2,2,Winter,13,Monday
2017-02-06 07:17:00,2017-02-06 07:21:00,3203,Hamilton Park,3186,Grove St PATH,26314,Subscriber,1978,43,35-44,209,3,2,Winter,13,Monday
2017-02-06 07:27:00,2017-02-06 07:37:00,3194,McGinley Square,3201,Dey St,24705,Subscriber,1961,60,55-64,611,10,2,Winter,13,Monday
2017-02-06 07:32:00,2017-02-06 07:38:00,3203,Hamilton Park,3273,Manila & 1st,24688,Subscriber,1971,50,45-54,408,7,2,Winter,13,Monday
2017-02-06 07:32:00,2017-02-06 07:38:00,3272,Jersey & 3rd,3185,City Hall,24442,Subscriber,1980,41,35-44,360,6,2,Winter,13,Monday
2017-02-06 07:32:00,2017-02-06 07:36:00,3187,Warren St,3214,Essex Light Rail,26273,Subscriber,1986,35,35-44,288,5,2,Winter,13,Monday
2017-02-06 07:35:00,2017-02-06 07:44:00,3195,Sip Ave,3280,Astor Place,24431,Subscriber,1964,57,55-64,549,9,2,Winter,13,Monday
2017-02-06 07:39:00,2017-02-06 07:43:00,3279,Dixon Mills,3185,City Hall,26276,Subscriber,1979,42,35-44,223,4,2,Winter,13,Monday
2017-02-06 07:39:00,2017-02-06 07:43:00,3279,Dixon Mills,3185,City Hall,26276,Subscriber,1979,42,35-44,223,4,2,Winter,13,Monday
2017-02-06 07:42:00,2017-02-06 07:46:00,3202,Newport PATH,3187,Warren St,26304,Subscriber,1958,63,55-64,237,4,2,Winter,13,Monday
2017-02-06 07:44:00,2017-02-06 07:53:00,3195,Sip Ave,3195,Sip Ave,24542,Subscriber,1967,54,45-54,582,10,2,Winter,13,Monday
2017-02-06 07:47:00,2017-02-06 07:52:00,3276,Marin Light Rail,3211,Newark Ave,24512,Subscriber,1978,43,35-44,267,4,2,Winter,13,Monday
2017-02-06 07:50:00,2017-02-06 07:53:00,3203,Hamilton Park,3273,Manila & 1st,24460,Subscriber,1975,46,45-54,201,3,2,Winter,13,Monday
2017-02-06 07:51:00,2017-02-06 07:55:00,3203,Hamilton Park,3202,Newport PATH,26182,Subscriber,1987,34,25-34,280,5,2,Winter,13,Monday
2017-02-06 07:51:00,2017-02-06 07:55:00,3203,Hamilton Park,3202,Newport PATH,26182,Subscriber,1987,34,25-34,280,5,2,Winter,13,Monday
2017-02-06 07:52:00,2017-02-06 08:05:00,3195,Sip Ave,3188,NJCU,24653,Subscriber,1985,36,35-44,779,13,2,Winter,13,Monday
2017-02-06 07:52:00,2017-02-06 08:01:00,3215,Central Ave,3195,Sip Ave,24525,Subscriber,1990,31,25-34,519,9,2,Winter,13,Monday
2017-02-06 07:54:00,2017-02-06 08:04:00,3193,Lincoln Park,3195,Sip Ave,26263,Subscriber,1984,37,35-44,600,10,2,Winter,13,Monday
2017-02-06 07:57:00,2017-02-06 08:04:00,3203,Hamilton Park,3186,Grove St PATH,26198,Subscriber,1956,65,65-74,443,7,2,Winter,13,Monday
2017-02-06 07:57:00,2017-02-06 07:58:00,3186,Grove St PATH,3185,City Hall,24550,Subscriber,1986,35,35-44,90,2,2,Winter,13,Monday
2017-02-06 08:00:00,2017-02-06 08:02:00,3214,Essex Light Rail,3183,Exchange Place,24536,Subscriber,1984,37,35-44,144,2,2,Winter,13,Monday
2017-02-06 08:00:00,2017-02-06 08:03:00,3272,Jersey & 3rd,3186,Grove St PATH,24650,Subscriber,1986,35,35-44,169,3,2,Winter,13,Monday
2017-02-06 08:03:00,2017-02-06 08:10:00,3196,Riverview Park,3206,Hilltop,26181,Subscriber,1984,37,35-44,428,7,2,Winter,13,Monday
2017-02-06 08:04:00,2017-02-06 08:07:00,3211,Newark Ave,3186,Grove St PATH,24608,Subscriber,1976,45,45-54,172,3,2,Winter,13,Monday
2017-02-06 08:04:00,2017-02-06 08:08:00,3194,McGinley Square,3195,Sip Ave,26157,Subscriber,1984,37,35-44,233,4,2,Winter,13,Monday
2017-02-06 08:07:00,2017-02-06 08:12:00,3278,Monmouth and 6th,3186,Grove St PATH,24441,Subscriber,1982,39,35-44,269,4,2,Winter,13,Monday
2017-02-06 08:07:00,2017-02-06 08:11:00,3278,Monmouth and 6th,3186,Grove St PATH,24620,Subscriber,1986,35,35-44,234,4,2,Winter,13,Monday
2017-02-06 08:08:00,2017-02-06 08:15:00,3211,Newark Ave,3183,Exchange Place,24463,Subscriber,1956,65,65-74,381,6,2,Winter,13,Monday
2017-02-06 08:11:00,2017-02-06 08:21:00,3203,Hamilton Park,3211,Newark Ave,24555,Subscriber,1975,46,45-54,619,10,2,Winter,13,Monday
2017-02-06 08:11:00,2017-02-06 08:13:00,3279,Dixon Mills,3186,Grove St PATH,24416,Subscriber,1982,39,35-44,114,2,2,Winter,13,Monday
2017-02-06 08:12:00,2017-02-06 08:16:00,3211,Newark Ave,3211,Newark Ave,24638,Subscriber,1989,32,25-34,227,4,2,Winter,13,Monday
2017-02-06 08:21:00,2017-02-06 08:26:00,3279,Dixon Mills,3273,Manila & 1st,24498,Subscriber,1976,45,45-54,309,5,2,Winter,13,Monday
2017-02-06 08:22:00,2017-02-06 08:28:00,3203,Hamilton Park,3273,Manila & 1st,26245,Subscriber,1984,37,35-44,348,6,2,Winter,13,Monday
2017-02-06 08:24:00,2017-02-06 08:32:00,3203,Hamilton Park,3273,Manila & 1st,26188,Subscriber,1981,40,35-44,454,8,2,Winter,13,Monday
2017-02-06 08:25:00,2017-02-06 08:28:00,3279,Dixon Mills,3213,Van Vorst Park,24655,Subscriber,1975,46,45-54,166,3,2,Winter,13,Monday
2017-02-06 08:27:00,2017-02-06 08:33:00,3275,Columbus Drive,3199,Newport Pkwy,26237,Subscriber,1978,43,35-44,338,6,2,Winter,13,Monday
2017-02-06 08:29:00,2017-02-06 08:32:00,3211,Newark Ave,3185,City Hall,24484,Subscriber,1972,49,45-54,185,3,2,Winter,13,Monday
2017-02-06 08:29:00,2017-02-06 08:32:00,3211,Newark Ave,3185,City Hall,24484,Subscriber,1972,49,45-54,185,3,2,Winter,13,Monday
2017-02-06 08:30:00,2017-02-06 08:36:00,3203,Hamilton Park,3186,Grove St PATH,24514,Subscriber,1980,41,35-44,355,6,2,Winter,13,Monday
2017-02-06 08:35:00,2017-02-06 08:38:00,3279,Dixon Mills,3186,Grove St PATH,24377,Subscriber,1986,35,35-44,225,4,2,Winter,13,Monday
2017-02-06 08:35:00,2017-02-06 08:48:00,3196,Riverview Park,3186,Grove St PATH,24563,Subscriber,1987,34,25-34,796,13,2,Winter,13,Monday
2017-02-06 08:42:00,2017-02-06 08:53:00,3185,City Hall,3194,McGinley Square,26194,Subscriber,1990,31,25-34,660,11,2,Winter,13,Monday
2017-02-06 08:43:00,2017-02-06 08:55:00,3268,Lafayette Park,3186,Grove St PATH,24556,Subscriber,1984,37,35-44,712,12,2,Winter,13,Monday
2017-02-06 08:47:00,2017-02-06 08:53:00,3275,Columbus Drive,3214,Essex Light Rail,24663,Subscriber,1986,35,35-44,352,6,2,Winter,13,Monday
2017-02-06 08:49:00,2017-02-06 08:50:00,3211,Newark Ave,3186,Grove St PATH,24638,Subscriber,1981,40,35-44,97,2,2,Winter,13,Monday
2017-02-06 08:57:00,2017-02-06 09:02:00,3211,Newark Ave,3187,Warren St,24512,Subscriber,1975,46,45-54,269,4,2,Winter,13,Monday
2017-02-06 08:57:00,2017-02-06 09:02:00,3211,Newark Ave,3187,Warren St,24512,Subscriber,1975,46,45-54,269,4,2,Winter,13,Monday
2017-02-06 09:00:00,2017-02-06 09:09:00,3192,Liberty Light Rail,3186,Grove St PATH,26171,Subscriber,1990,31,25-34,549,9,2,Winter,13,Monday
2017-02-06 09:00:00,2017-02-06 09:09:00,3192,Liberty Light Rail,3186,Grove St PATH,26171,Subscriber,1990,31,25-34,549,9,2,Winter,13,Monday
2017-02-06 09:07:00,2017-02-06 09:13:00,3203,Hamilton Park,3187,Warren St,24584,Subscriber,1984,37,35-44,321,5,2,Winter,13,Monday
2017-02-06 09:22:00,2017-02-06 09:26:00,3186,Grove St PATH,3203,Hamilton Park,26197,Subscriber,1973,48,45-54,254,4,2,Winter,13,Monday
2017-02-06 09:33:00,2017-02-06 09:37:00,3185,City Hall,3183,Exchange Place,24648,Subscriber,1984,37,35-44,285,5,2,Winter,13,Monday
2017-02-06 09:34:00,2017-02-06 09:40:00,3203,Hamilton Park,3187,Warren St,24632,Subscriber,1975,46,45-54,333,6,2,Winter,13,Monday
2017-02-06 09:35:00,2017-02-06 09:40:00,3195,Sip Ave,3201,Dey St,24583,Subscriber,1973,48,45-54,311,5,2,Winter,13,Monday
2017-02-06 09:36:00,2017-02-06 09:40:00,3185,City Hall,3183,Exchange Place,26287,Subscriber,1980,41,35-44,280,5,2,Winter,13,Monday
2017-02-06 09:39:00,2017-02-06 09:48:00,3267,Morris Canal,3202,Newport PATH,24528,Subscriber,1978,43,35-44,584,10,2,Winter,13,Monday
2017-02-06 09:46:00,2017-02-06 09:49:00,3203,Hamilton Park,3211,Newark Ave,24622,Subscriber,1983,38,35-44,181,3,2,Winter,13,Monday
2017-02-06 10:09:00,2017-02-06 10:14:00,3225,Baldwin at Montgomery,3195,Sip Ave,26293,Subscriber,1972,49,45-54,305,5,2,Winter,13,Monday
2017-02-06 10:10:00,2017-02-06 10:15:00,3203,Hamilton Park,3202,Newport PATH,24526,Subscriber,1983,38,35-44,296,5,2,Winter,13,Monday
2017-02-06 10:10:00,2017-02-06 10:15:00,3203,Hamilton Park,3202,Newport PATH,24526,Subscriber,1983,38,35-44,296,5,2,Winter,13,Monday
2017-02-06 10:11:00,2017-02-06 10:17:00,3211,Newark Ave,3275,Columbus Drive,26244,Subscriber,1988,33,25-34,355,6,2,Winter,13,Monday
2017-02-06 10:17:00,2017-02-06 10:22:00,3187,Warren St,3184,Paulus Hook,26178,Subscriber,1982,39,35-44,280,5,2,Winter,13,Monday
2017-02-06 10:22:00,2017-02-06 10:30:00,3203,Hamilton Park,3183,Exchange Place,24418,Subscriber,1982,39,35-44,484,8,2,Winter,13,Monday
2017-02-06 10:41:00,2017-02-06 10:46:00,3195,Sip Ave,3207,Oakland Ave,24451,Subscriber,1957,64,55-64,308,5,2,Winter,13,Monday
2017-02-06 11:12:00,2017-02-06 11:19:00,3280,Astor Place,3195,Sip Ave,26224,Subscriber,1985,36,35-44,423,7,2,Winter,13,Monday
2017-02-06 11:34:00,2017-02-06 11:38:00,3214,Essex Light Rail,3183,Exchange Place,24533,Subscriber,1981,40,35-44,231,4,2,Winter,13,Monday
2017-02-06 11:36:00,2017-02-06 11:39:00,3183,Exchange Place,3214,Essex Light Rail,24649,Subscriber,1980,41,35-44,216,4,2,Winter,13,Monday
2017-02-06 11:41:00,2017-02-06 11:45:00,3267,Morris Canal,3275,Columbus Drive,24680,Subscriber,1984,37,35-44,234,4,2,Winter,13,Monday
2017-02-06 11:41:00,2017-02-06 11:45:00,3267,Morris Canal,3275,Columbus Drive,24680,Subscriber,1984,37,35-44,234,4,2,Winter,13,Monday
2017-02-06 11:45:00,2017-02-06 11:49:00,3203,Hamilton Park,3186,Grove St PATH,26151,Subscriber,1979,42,35-44,266,4,2,Winter,13,Monday
2017-02-06 11:50:00,2017-02-06 11:54:00,3183,Exchange Place,3213,Van Vorst Park,24533,Subscriber,1986,35,35-44,264,4,2,Winter,13,Monday
2017-02-06 11:57:00,2017-02-06 12:02:00,3270,Jersey & 6th St,3213,Van Vorst Park,24455,Subscriber,1977,44,35-44,267,4,2,Winter,13,Monday
2017-02-06 11:58:00,2017-02-06 12:05:00,3273,Manila & 1st,3213,Van Vorst Park,26188,Subscriber,1968,53,45-54,394,7,2,Winter,13,Monday
2017-02-06 12:02:00,2017-02-06 12:05:00,3183,Exchange Place,3187,Warren St,24463,Subscriber,1979,42,35-44,187,3,2,Winter,13,Monday
2017-02-06 12:05:00,2017-02-06 12:08:00,3183,Exchange Place,3275,Columbus Drive,26273,Subscriber,1989,32,25-34,167,3,2,Winter,13,Monday
2017-02-06 12:16:00,2017-02-06 12:25:00,3195,Sip Ave,3210,Pershing Field,26293,Subscriber,1978,43,35-44,563,9,2,Winter,13,Monday
2017-02-06 12:16:00,2017-02-06 12:22:00,3184,Paulus Hook,3276,Marin Light Rail,24521,Subscriber,1982,39,35-44,353,6,2,Winter,13,Monday
2017-02-06 12:17:00,2017-02-06 12:21:00,3195,Sip Ave,3194,McGinley Square,24715,Subscriber,1967,54,45-54,231,4,2,Winter,13,Monday
2017-02-06 12:19:00,2017-02-06 12:23:00,3225,Baldwin at Montgomery,3195,Sip Ave,26312,Subscriber,1986,35,35-44,251,4,2,Winter,13,Monday
2017-02-06 12:28:00,2017-02-06 12:34:00,3213,Van Vorst Park,3184,Paulus Hook,24513,Subscriber,1980,41,35-44,378,6,2,Winter,13,Monday
2017-02-06 12:29:00,2017-02-06 12:32:00,3272,Jersey & 3rd,3203,Hamilton Park,26167,Subscriber,1956,65,65-74,181,3,2,Winter,13,Monday
2017-02-06 12:40:00,2017-02-06 12:42:00,3272,Jersey & 3rd,3273,Manila & 1st,24631,Subscriber,1956,65,65-74,145,2,2,Winter,13,Monday
2017-02-06 12:55:00,2017-02-06 13:00:00,3183,Exchange Place,3185,City Hall,24530,Subscriber,1965,56,55-64,314,5,2,Winter,13,Monday
2017-02-06 12:59:00,2017-02-06 13:01:00,3270,Jersey & 6th St,3203,Hamilton Park,26271,Subscriber,1975,46,45-54,75,1,2,Winter,13,Monday
2017-02-06 13:09:00,2017-02-06 13:13:00,3185,City Hall,3183,Exchange Place,24530,Subscriber,1965,56,55-64,268,4,2,Winter,13,Monday
2017-02-06 13:18:00,2017-02-06 13:27:00,3188,NJCU,3216,Columbia Park,24653,Subscriber,1991,30,25-34,552,9,2,Winter,13,Monday
2017-02-06 13:20:00,2017-02-06 13:29:00,3203,Hamilton Park,3185,City Hall,24542,Subscriber,1956,65,65-74,554,9,2,Winter,13,Monday
2017-02-06 13:31:00,2017-02-06 13:36:00,3211,Newark Ave,3275,Columbus Drive,24698,Subscriber,1964,57,55-64,282,5,2,Winter,13,Monday
2017-02-06 13:35:00,2017-02-06 13:41:00,3269,Brunswick & 6th,3186,Grove St PATH,24469,Subscriber,1980,41,35-44,334,6,2,Winter,13,Monday
2017-02-06 13:38:00,2017-02-06 13:41:00,3183,Exchange Place,3267,Morris Canal,26219,Subscriber,1969,52,45-54,215,4,2,Winter,13,Monday
2017-02-06 13:47:00,2017-02-06 13:50:00,3209,Brunswick St,3272,Jersey & 3rd,26188,Subscriber,1991,30,25-34,193,3,2,Winter,13,Monday
2017-02-06 13:54:00,2017-02-06 14:03:00,3206,Hilltop,3183,Exchange Place,26181,Subscriber,1978,43,35-44,550,9,2,Winter,13,Monday
2017-02-06 14:01:00,2017-02-06 14:03:00,3186,Grove St PATH,3211,Newark Ave,24698,Subscriber,1964,57,55-64,162,3,2,Winter,13,Monday
2017-02-06 14:03:00,2017-02-06 14:06:00,3272,Jersey & 3rd,3209,Brunswick St,26188,Subscriber,1991,30,25-34,176,3,2,Winter,13,Monday
2017-02-06 14:07:00,2017-02-06 14:12:00,3275,Columbus Drive,3214,Essex Light Rail,24680,Subscriber,1986,35,35-44,351,6,2,Winter,13,Monday
2017-02-06 14:07:00,2017-02-06 14:12:00,3275,Columbus Drive,3214,Essex Light Rail,24680,Subscriber,1986,35,35-44,351,6,2,Winter,13,Monday
2017-02-06 14:12:00,2017-02-06 14:14:00,3211,Newark Ave,3272,Jersey & 3rd,24622,Subscriber,1960,61,55-64,123,2,2,Winter,13,Monday
2017-02-06 14:22:00,2017-02-06 14:26:00,3272,Jersey & 3rd,3279,Dixon Mills,24622,Subscriber,1960,61,55-64,196,3,2,Winter,13,Monday
2017-02-06 14:25:00,2017-02-06 14:30:00,3211,Newark Ave,3275,Columbus Drive,26220,Subscriber,1986,35,35-44,308,5,2,Winter,13,Monday
2017-02-06 14:27:00,2017-02-06 14:30:00,3209,Brunswick St,3186,Grove St PATH,24588,Subscriber,1985,36,35-44,173,3,2,Winter,13,Monday
2017-02-06 14:39:00,2017-02-06 14:45:00,3276,Marin Light Rail,3187,Warren St,24637,Subscriber,1984,37,35-44,346,6,2,Winter,13,Monday
2017-02-06 14:51:00,2017-02-06 15:01:00,3194,McGinley Square,3183,Exchange Place,24715,Subscriber,1994,27,25-34,610,10,2,Winter,13,Monday
2017-02-06 15:22:00,2017-02-06 15:28:00,3207,Oakland Ave,3195,Sip Ave,24451,Subscriber,1957,64,55-64,349,6,2,Winter,13,Monday
2017-02-06 15:25:00,2017-02-06 15:28:00,3184,Paulus Hook,3214,Essex Light Rail,24513,Subscriber,1982,39,35-44,188,3,2,Winter,13,Monday
2017-02-06 15:44:00,2017-02-06 15:47:00,3186,Grove St PATH,3272,Jersey & 3rd,24620,Subscriber,1956,65,65-74,185,3,2,Winter,13,Monday
2017-02-06 15:51:00,2017-02-06 15:53:00,3275,Columbus Drive,3183,Exchange Place,24457,Subscriber,1975,46,45-54,156,3,2,Winter,13,Monday
2017-02-06 15:51:00,2017-02-06 15:58:00,3225,Baldwin at Montgomery,3209,Brunswick St,24481,Subscriber,1979,42,35-44,427,7,2,Winter,13,Monday
2017-02-06 15:51:00,2017-02-06 15:54:00,3194,McGinley Square,3195,Sip Ave,24705,Subscriber,1990,31,25-34,178,3,2,Winter,13,Monday
2017-02-06 15:56:00,2017-02-06 16:04:00,3186,Grove St PATH,3192,Liberty Light Rail,24438,Subscriber,1990,31,25-34,499,8,2,Winter,13,Monday
2017-02-06 16:00:00,2017-02-06 16:08:00,3185,City Hall,3192,Liberty Light Rail,24542,Subscriber,1981,40,35-44,443,7,2,Winter,13,Monday
2017-02-06 16:00:00,2017-02-06 16:08:00,3185,City Hall,3192,Liberty Light Rail,24542,Subscriber,1981,40,35-44,443,7,2,Winter,13,Monday
2017-02-06 16:02:00,2017-02-06 16:05:00,3211,Newark Ave,3205,JC Medical Center,26216,Subscriber,1977,44,35-44,156,3,2,Winter,13,Monday
2017-02-06 16:02:00,2017-02-06 16:05:00,3211,Newark Ave,3205,JC Medical Center,26216,Subscriber,1977,44,35-44,156,3,2,Winter,13,Monday
2017-02-06 16:05:00,2017-02-06 16:11:00,3203,Hamilton Park,3202,Newport PATH,26233,Subscriber,1991,30,25-34,361,6,2,Winter,13,Monday
2017-02-06 16:05:00,2017-02-06 16:11:00,3203,Hamilton Park,3202,Newport PATH,26233,Subscriber,1991,30,25-34,361,6,2,Winter,13,Monday
2017-02-06 16:06:00,2017-02-06 16:19:00,3195,Sip Ave,3183,Exchange Place,24471,Subscriber,1978,43,35-44,799,13,2,Winter,13,Monday
2017-02-06 16:12:00,2017-02-06 16:25:00,3188,NJCU,3195,Sip Ave,24574,Subscriber,1977,44,35-44,775,13,2,Winter,13,Monday
2017-02-06 16:12:00,2017-02-06 16:25:00,3188,NJCU,3195,Sip Ave,24574,Subscriber,1977,44,35-44,775,13,2,Winter,13,Monday
2017-02-06 16:16:00,2017-02-06 16:19:00,3211,Newark Ave,3269,Brunswick & 6th,24698,Subscriber,1992,29,25-34,172,3,2,Winter,13,Monday
2017-02-06 16:16:00,2017-02-06 16:19:00,3211,Newark Ave,3269,Brunswick & 6th,24698,Subscriber,1992,29,25-34,172,3,2,Winter,13,Monday
2017-02-06 16:23:00,2017-02-06 16:29:00,3186,Grove St PATH,3203,Hamilton Park,24687,Subscriber,1985,36,35-44,353,6,2,Winter,13,Monday
2017-02-06 16:29:00,2017-02-06 16:33:00,3195,Sip Ave,3194,McGinley Square,26318,Subscriber,1973,48,45-54,185,3,2,Winter,13,Monday
2017-02-06 16:32:00,2017-02-06 16:43:00,3195,Sip Ave,3196,Riverview Park,26203,Subscriber,1990,31,25-34,645,11,2,Winter,13,Monday
2017-02-06 16:37:00,2017-02-06 16:42:00,3273,Manila & 1st,3278,Monmouth and 6th,26245,Subscriber,1985,36,35-44,295,5,2,Winter,13,Monday
2017-02-06 16:42:00,2017-02-06 16:49:00,3202,Newport PATH,3211,Newark Ave,26233,Subscriber,1987,34,25-34,416,7,2,Winter,13,Monday
2017-02-06 16:49:00,2017-02-06 16:54:00,3186,Grove St PATH,3209,Brunswick St,24614,Subscriber,1980,41,35-44,287,5,2,Winter,13,Monday
2017-02-06 17:00:00,2017-02-06 17:11:00,3201,Dey St,3194,McGinley Square,26300,Subscriber,1961,60,55-64,658,11,2,Winter,13,Monday
2017-02-06 17:00:00,2017-02-06 17:02:00,3183,Exchange Place,3214,Essex Light Rail,26308,Subscriber,1979,42,35-44,140,2,2,Winter,13,Monday
2017-02-06 17:11:00,2017-02-06 17:16:00,3195,Sip Ave,3207,Oakland Ave,24413,Subscriber,1957,64,55-64,307,5,2,Winter,13,Monday
2017-02-06 17:11:00,2017-02-06 17:16:00,3195,Sip Ave,3207,Oakland Ave,24413,Subscriber,1957,64,55-64,307,5,2,Winter,13,Monday
2017-02-06 17:25:00,2017-02-06 17:31:00,3183,Exchange Place,3213,Van Vorst Park,26181,Subscriber,1986,35,35-44,315,5,2,Winter,13,Monday
2017-02-06 17:25:00,2017-02-06 17:31:00,3183,Exchange Place,3213,Van Vorst Park,26181,Subscriber,1986,35,35-44,315,5,2,Winter,13,Monday
2017-02-06 17:32:00,2017-02-06 17:38:00,3187,Warren St,3203,Hamilton Park,24584,Subscriber,1984,37,35-44,323,5,2,Winter,13,Monday
2017-02-06 17:32:00,2017-02-06 17:38:00,3187,Warren St,3203,Hamilton Park,24584,Subscriber,1984,37,35-44,323,5,2,Winter,13,Monday
2017-02-06 17:36:00,2017-02-06 17:40:00,3183,Exchange Place,3276,Marin Light Rail,24398,Subscriber,1988,33,25-34,265,4,2,Winter,13,Monday
2017-02-06 17:39:00,2017-02-06 17:50:00,3194,McGinley Square,3276,Marin Light Rail,26297,Subscriber,1990,31,25-34,661,11,2,Winter,13,Monday
2017-02-06 17:49:00,2017-02-06 17:56:00,3195,Sip Ave,3280,Astor Place,24574,Subscriber,1985,36,35-44,425,7,2,Winter,13,Monday
2017-02-06 17:53:00,2017-02-06 17:57:00,3183,Exchange Place,3214,Essex Light Rail,24629,Subscriber,1981,40,35-44,212,4,2,Winter,13,Monday
2017-02-06 17:56:00,2017-02-06 18:00:00,3186,Grove St PATH,3203,Hamilton Park,24638,Subscriber,1979,42,35-44,245,4,2,Winter,13,Monday
2017-02-06 18:01:00,2017-02-06 18:13:00,3195,Sip Ave,3281,Leonard Gordon Park,26269,Subscriber,1984,37,35-44,728,12,2,Winter,13,Monday
2017-02-06 18:03:00,2017-02-06 18:08:00,3202,Newport PATH,3275,Columbus Drive,24528,Subscriber,1978,43,35-44,289,5,2,Winter,13,Monday
2017-02-06 18:05:00,2017-02-06 18:12:00,3268,Lafayette Park,3213,Van Vorst Park,24529,Subscriber,1984,37,35-44,444,7,2,Winter,13,Monday
2017-02-06 18:06:00,2017-02-06 18:10:00,3186,Grove St PATH,3276,Marin Light Rail,24650,Subscriber,1979,42,35-44,225,4,2,Winter,13,Monday
2017-02-06 18:06:00,2017-02-06 18:10:00,3186,Grove St PATH,3276,Marin Light Rail,24650,Subscriber,1979,42,35-44,225,4,2,Winter,13,Monday
2017-02-06 18:11:00,2017-02-06 18:17:00,3276,Marin Light Rail,3183,Exchange Place,26156,Subscriber,1990,31,25-34,333,6,2,Winter,13,Monday
2017-02-06 18:18:00,2017-02-06 18:26:00,3183,Exchange Place,3203,Hamilton Park,24388,Subscriber,1956,65,65-74,505,8,2,Winter,13,Monday
2017-02-06 18:18:00,2017-02-06 18:26:00,3183,Exchange Place,3202,Newport PATH,24491,Subscriber,1990,31,25-34,521,9,2,Winter,13,Monday
2017-02-06 18:27:00,2017-02-06 18:31:00,3202,Newport PATH,3187,Warren St,24719,Subscriber,1989,32,25-34,268,4,2,Winter,13,Monday
2017-02-06 18:28:00,2017-02-06 18:33:00,3192,Liberty Light Rail,3268,Lafayette Park,24713,Subscriber,1974,47,45-54,276,5,2,Winter,13,Monday
2017-02-06 18:30:00,2017-02-06 18:32:00,3184,Paulus Hook,3267,Morris Canal,26292,Subscriber,1961,60,55-64,161,3,2,Winter,13,Monday
2017-02-06 18:32:00,2017-02-06 18:40:00,3186,Grove St PATH,3192,Liberty Light Rail,26305,Subscriber,1977,44,35-44,486,8,2,Winter,13,Monday
2017-02-06 18:32:00,2017-02-06 18:36:00,3273,Manila & 1st,3278,Monmouth and 6th,24471,Subscriber,1978,43,35-44,234,4,2,Winter,13,Monday
2017-02-06 18:36:00,2017-02-06 18:40:00,3186,Grove St PATH,3278,Monmouth and 6th,24655,Subscriber,1986,35,35-44,221,4,2,Winter,13,Monday
2017-02-06 18:43:00,2017-02-06 18:46:00,3186,Grove St PATH,3272,Jersey & 3rd,26230,Subscriber,1987,34,25-34,170,3,2,Winter,13,Monday
2017-02-06 18:44:00,2017-02-06 18:50:00,3183,Exchange Place,3267,Morris Canal,24720,Subscriber,1983,38,35-44,349,6,2,Winter,13,Monday
2017-02-06 18:48:00,2017-02-06 18:49:00,3183,Exchange Place,3184,Paulus Hook,24621,Subscriber,1981,40,35-44,96,2,2,Winter,13,Monday
2017-02-06 18:49:00,2017-02-06 19:03:00,3267,Morris Canal,3211,Newark Ave,26155,Subscriber,1968,53,45-54,799,13,2,Winter,13,Monday
2017-02-06 18:49:00,2017-02-06 18:54:00,3183,Exchange Place,3202,Newport PATH,26173,Subscriber,1988,33,25-34,301,5,2,Winter,13,Monday
2017-02-06 18:52:00,2017-02-06 18:55:00,3186,Grove St PATH,3278,Monmouth and 6th,26276,Subscriber,1977,44,35-44,221,4,2,Winter,13,Monday
2017-02-06 18:52:00,2017-02-06 18:56:00,3186,Grove St PATH,3203,Hamilton Park,24671,Subscriber,1980,41,35-44,244,4,2,Winter,13,Monday
2017-02-06 18:52:00,2017-02-06 18:56:00,3186,Grove St PATH,3203,Hamilton Park,24671,Subscriber,1980,41,35-44,244,4,2,Winter,13,Monday
2017-02-06 18:52:00,2017-02-06 18:56:00,3186,Grove St PATH,3270,Jersey & 6th St,26431,Subscriber,1986,35,35-44,187,3,2,Winter,13,Monday
